benefit_id,card_id,row_type,benefit_group,benefit_title,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,performance_level,performance_min,performance_max,min_amount,max_count,max_limit,max_limit_unit,group_max_limit,group_max_limit_unit,unit_amount,benefit_content,ui_title,ui_content,updated_at
07964_B0012,7964,주요혜택,KB Pay(온라인),온라인 할인 온라인 가맹점 2% 추가 할인,온라인쇼핑,1,Online,할인,2,%,온라인 가맹점,전월 이용 금액 300만원 이상 시,3000000,,0,,2000,원,,,,"[온라인 할인 온라인 가맹점 2% 추가 할인]
온라인 가맹점 2% 추가 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인율</th><th>확인사항</th></tr><tr><td>온라인 가맹점 KB Pay 결제 시</td><td>2%</td><td>전월 이용실적 30만원 이상 시 제공 건당 이용조건 없음 월 할인한도 : 2천원 (월 10만원 이용금액까지 할인) 일상 혜택과 중복적용 가능</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",온라인쇼핑 2% 할인,"[온라인 할인 온라인 가맹점 2% 추가 할인]
온라인 가맹점 2% 추가 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인율</th><th>확인사항</th></tr><tr><td>온라인 가맹점 KB Pay 결제 시</td><td>2%</td><td>전월 이용실적 30만원 이상 시 제공 건당 이용조건 없음 월 할인한도 : 2천원 (월 10만원 이용금액까지 할인) 일상 혜택과 중복적용 가능</td></tr></table>
본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다.
자세한 사항은 상품설명서(약관)를 확인해주세요.",2026-06-02
09562_B0001,9562,주요혜택,해외,해외 가맹점 이용 수수료,해외,19,Both,서비스,,,해외 가맹점,,0,,,,,,,,,"[해외 혜택]
해외 가맹점, ATM 이용 수수료 면제
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>해외 가맹점 이용 수수료</td><td>국제브랜드수수료 1%, 해외서비스수수료 0.25% 면제</td><td>해외 혜택은 전월 이용실적 조건 없이 제공됩니다. 해외 가맹점 이용 수수료는 면제 한도없이 제공됩니다.</td></tr><tr><td>해외 ATM 이용 수수료</td><td>국제브랜드수수료 1%, 해외서비스수수료 건당 3$ 면제</td><td>해외 혜택은 전월 이용실적 조건 없이 제공됩니다. 해외 ATM 인출 수수료는 월 10회 면제 됩니다. 면제횟수 초과시 수수료가 부과됩니다. ATM 기기에 따라 현지 수수료(surcharge)가 부과될 수 있으며 해당 수수료는 면제되지 않습니다.</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.",해외 가맹점 수수료 면제,"[해외 혜택]
해외 가맹점, ATM 이용 수수료 면제
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>해외 가맹점 이용 수수료</td><td>국제브랜드수수료 1%, 해외서비스수수료 0.25% 면제</td><td>해외 혜택은 전월 이용실적 조건 없이 제공됩니다. 해외 가맹점 이용 수수료는 면제 한도없이 제공됩니다.</td></tr><tr><td>해외 ATM 이용 수수료</td><td>국제브랜드수수료 1%, 해외서비스수수료 건당 3$ 면제</td><td>해외 혜택은 전월 이용실적 조건 없이 제공됩니다. 해외 ATM 인출 수수료는 월 10회 면제 됩니다. 면제횟수 초과시 수수료가 부과됩니다. ATM 기기에 따라 현지 수수료(surcharge)가 부과될 수 있으며 해당 수수료는 면제되지 않습니다.</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.",2026-06-02
09562_B0002,9562,주요혜택,해외,해외 ATM 이용 수수료,해외,19,Both,서비스,,,해외 ATM,,0,,,10,,,,,,"[해외 혜택]
해외 가맹점, ATM 이용 수수료 면제
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>해외 가맹점 이용 수수료</td><td>국제브랜드수수료 1%, 해외서비스수수료 0.25% 면제</td><td>해외 혜택은 전월 이용실적 조건 없이 제공됩니다. 해외 가맹점 이용 수수료는 면제 한도없이 제공됩니다.</td></tr><tr><td>해외 ATM 이용 수수료</td><td>국제브랜드수수료 1%, 해외서비스수수료 건당 3$ 면제</td><td>해외 혜택은 전월 이용실적 조건 없이 제공됩니다. 해외 ATM 인출 수수료는 월 10회 면제 됩니다. 면제횟수 초과시 수수료가 부과됩니다. ATM 기기에 따라 현지 수수료(surcharge)가 부과될 수 있으며 해당 수수료는 면제되지 않습니다.</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.",해외 ATM 수수료 월 10회 면제,"[해외 혜택]
해외 가맹점, ATM 이용 수수료 면제
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>해외 가맹점 이용 수수료</td><td>국제브랜드수수료 1%, 해외서비스수수료 0.25% 면제</td><td>해외 혜택은 전월 이용실적 조건 없이 제공됩니다. 해외 가맹점 이용 수수료는 면제 한도없이 제공됩니다.</td></tr><tr><td>해외 ATM 이용 수수료</td><td>국제브랜드수수료 1%, 해외서비스수수료 건당 3$ 면제</td><td>해외 혜택은 전월 이용실적 조건 없이 제공됩니다. 해외 ATM 인출 수수료는 월 10회 면제 됩니다. 면제횟수 초과시 수수료가 부과됩니다. ATM 기기에 따라 현지 수수료(surcharge)가 부과될 수 있으며 해당 수수료는 면제되지 않습니다.</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.",2026-06-02
09562_B0003,9562,주요혜택,KB Pay,KB Pay 추가 할인,페이/간편결제,10,Offline,할인,200,원,,전월 이용 금액 20만원 이상 시,200000,,10000,10,2000,원,,,,"[국내 혜택]
KB Pay 200원 추가 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>KB Pay 추가 할인</td><td>KB Pay 온오프라인 1만원 이상 이용 시 200원 환급할인</td><td>전월 이용실적 20만원 이상 시 혜택이 제공됩니다. 타 국내혜택과 중복 적용됩니다. 매출건당 1만원 이상 시 월 10회 (2천원 이내) 제공됩니다.</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.",페이/간편결제 200원 할인,"[국내 혜택]
KB Pay 200원 추가 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>KB Pay 추가 할인</td><td>KB Pay 온오프라인 1만원 이상 이용 시 200원 환급할인</td><td>전월 이용실적 20만원 이상 시 혜택이 제공됩니다. 타 국내혜택과 중복 적용됩니다. 매출건당 1만원 이상 시 월 10회 (2천원 이내) 제공됩니다.</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.",2026-06-02
09562_B0004,9562,주요혜택,카페,"국내 혜택 카페 1,000원 할인",카페/베이커리,14,Online,할인,1000,원,커피음료전문점,전월 이용 금액 20만원 이상 시,200000,,5000,1,1000,원,,,,"[국내 혜택]
카페 1,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>카페 할인</td><td>커피음료전문점 업종에서 5천원이상 이용 시 1,000원 환급할인</td><td>전월 이용실적 20만원 이상 시 혜택이 제공됩니다. 매출건당 5천원 이상 시 월 1회 (1천원 이내) 제공됩니다. KB국민카드의 가맹점 업종코드(제휴업체코드) 상 할인대상 가맹점으로 등록 된 경우에 한하여 혜택이 제공됩니다. (앱 또는 온라인 주문 할인 제외)</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.","카페/베이커리 1,000원 할인","[국내 혜택]
카페 1,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>카페 할인</td><td>커피음료전문점 업종에서 5천원이상 이용 시 1,000원 환급할인</td><td>전월 이용실적 20만원 이상 시 혜택이 제공됩니다. 매출건당 5천원 이상 시 월 1회 (1천원 이내) 제공됩니다. KB국민카드의 가맹점 업종코드(제휴업체코드) 상 할인대상 가맹점으로 등록 된 경우에 한하여 혜택이 제공됩니다. (앱 또는 온라인 주문 할인 제외)</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.",2026-06-02
09562_B0005,9562,주요혜택,빵집,국내 혜택,카페/베이커리,14,Online,할인,2000,원,제과아이스크림 업종,전월 이용 금액 20만원 이상 시,200000,,10000,1,2000,원,,,,"[국내 혜택]
빵집 2,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>빵집 할인</td><td>제과아이스크림 업종에서 1만원 이상 이용 시 2,000원  환급할인</td><td>전월 이용실적 20만원 이상 시 혜택이 제공됩니다. 매출건당 1만원 이상 시 월 1회 (2천원 이내) 제공됩니다. KB국민카드의 가맹점 업종코드(제휴업체코드) 상 할인대상 가맹점으로 등록 된 경우에 한하여 혜택이 제공됩니다. (앱 또는 온라인 주문 할인 제외)</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.","카페/베이커리 2,000원 할인","[국내 혜택]
빵집 2,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>빵집 할인</td><td>제과아이스크림 업종에서 1만원 이상 이용 시 2,000원  환급할인</td><td>전월 이용실적 20만원 이상 시 혜택이 제공됩니다. 매출건당 1만원 이상 시 월 1회 (2천원 이내) 제공됩니다. KB국민카드의 가맹점 업종코드(제휴업체코드) 상 할인대상 가맹점으로 등록 된 경우에 한하여 혜택이 제공됩니다. (앱 또는 온라인 주문 할인 제외)</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.",2026-06-02
09562_B0006,9562,주요혜택,철도,"국내 혜택 철도 5,000원 할인",대중교통/택시,5,Offline,할인,5000,원,철도 업종,전월 이용 금액 20만원 이상 시,200000,,20000,1,5000,원,,,,"[국내 혜택]
철도 5,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>철도 할인</td><td>철도 업종에서 2만원 이상 이용 시 5,000원  환급할인</td><td>전월 이용실적 20만원 이상 시 혜택이 제공됩니다. 매출건당 2만원 이상 시 월 1회 (5천원 이내) 제공됩니다. 코레일 앱을 통한 승차권 구매 시 할인이 제공됩니다. (타 앱, 온라인 이용 시 할인 제외) KB국민카드의 가맹점 업종코드(제휴업체코드) 상 할인대상 가맹점으로 등록 된 경우에 한하여 혜택이 제공됩니다.</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.",대중교통/택시 5000원 할인,"[국내 혜택]
철도 5,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>철도 할인</td><td>철도 업종에서 2만원 이상 이용 시 5,000원  환급할인</td><td>전월 이용실적 20만원 이상 시 혜택이 제공됩니다. 매출건당 2만원 이상 시 월 1회 (5천원 이내) 제공됩니다. 코레일 앱을 통한 승차권 구매 시 할인이 제공됩니다. (타 앱, 온라인 이용 시 할인 제외) KB국민카드의 가맹점 업종코드(제휴업체코드) 상 할인대상 가맹점으로 등록 된 경우에 한하여 혜택이 제공됩니다.</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.",2026-06-02
09562_B0007,9562,주요혜택,고속버스,"고속버스 2,000원 할인",대중교통/택시,5,Offline,할인,2000,원,고속시외버스 업종,전월 이용 금액 200만원 이상 시,2000000,,10000,1,2000,원,,,,"[국내 혜택]
고속버스 2,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>고속버스 할인</td><td>고속시외버스 업종에서 1만원 이상 이용 시 2,000원 환급할인</td><td>전월 이용실적 20만원 이상 시 혜택이 제공됩니다. 매출건당 1만원 이상 시 월 1회 (2천원 이내) 제공됩니다. KB국민카드의 가맹점 업종코드(제휴업체코드) 상 할인대상 가맹점으로 등록 된 경우에 한하여 혜택이 제공됩니다. 앱 또는 온라인 이용 시 할인 제외</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.","대중교통/택시 2,000원 할인","[국내 혜택]
고속버스 2,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>고속버스 할인</td><td>고속시외버스 업종에서 1만원 이상 이용 시 2,000원 환급할인</td><td>전월 이용실적 20만원 이상 시 혜택이 제공됩니다. 매출건당 1만원 이상 시 월 1회 (2천원 이내) 제공됩니다. KB국민카드의 가맹점 업종코드(제휴업체코드) 상 할인대상 가맹점으로 등록 된 경우에 한하여 혜택이 제공됩니다. 앱 또는 온라인 이용 시 할인 제외</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.",2026-06-02
09562_B0008,9562,주요혜택,주차장,주차장 500원 할인,자동차/주유,6,Offline,할인,500,원,주차장 업종,전월 이용 금액 200만원 이상 시,2000000,,1000,6,3000,원,,,,"[국내 혜택]
주차장 500원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>주차장 할인</td><td>주차장 업종에서 1천원 이상 이용 시 500원 환급할인</td><td>전월 이용실적 20만원 이상 시 혜택이 제공됩니다. 매출건당 1천원 이상 시 월 6회 (3천원 이내) 제공됩니다. KB국민카드의 가맹점 업종코드(제휴업체코드) 상 할인대상 가맹점으로 등록 된 경우에 한하여 혜택이 제공됩니다. 앱 또는 온라인 이용 시 할인 제외</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.",자동차/주유 500원 할인,"[국내 혜택]
주차장 500원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>주차장 할인</td><td>주차장 업종에서 1천원 이상 이용 시 500원 환급할인</td><td>전월 이용실적 20만원 이상 시 혜택이 제공됩니다. 매출건당 1천원 이상 시 월 6회 (3천원 이내) 제공됩니다. KB국민카드의 가맹점 업종코드(제휴업체코드) 상 할인대상 가맹점으로 등록 된 경우에 한하여 혜택이 제공됩니다. 앱 또는 온라인 이용 시 할인 제외</td></tr></table>
자세한 사항은 상품 안내장(약관)을 확인해주세요.",2026-06-02
09562_B0009,9562,주요혜택,전국맛집,국내 혜택,외식,16,Offline,할인,5000,원,전국맛집,,0,,20000,1,5000,원,,,,"[국내 혜택]
전국맛집 5,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>전국맛집 할인</td><td>푸딘코 선정 전국맛집 2만원 이상 이용 시 5,000원 환급할인</td><td>전월 이용실적이 없이 혜택이 제공됩니다. 매출건당 2만원 이상 시 월 1회 (5천원 이내) 제공됩니다. 전국맛집 할인가맹점은 푸딘코(Foodinko) 기준에 따라 선정되며, 변경될 수 있습니다. 전국맛집 할인 가맹점은 푸딘코 채널(앱, 홈페이지, SNS 등)에서 확인 가능합니다. KB국민카드의 가맹점 업종코드(제휴업체코드) 상 할인대상 가맹점으로 등록 된 경우에 한하여 혜택이 제공됩니다. 앱 또는 온라인 이용 시 할인 제외</td></tr></table>
트래블러스 체크카드 할인되는 [전국맛집] 할인가맹점 보기 자세히 보기
푸딘코 홈페이지(foodinko.com)> [KB국민 트래블러스 체크] 클릭> [푸딘코 PICK with KB국민카드] 로고 있는 가맹점
푸딘코 앱> [트래블러스 카드 할인] 클릭> [푸딘코 PICK with KB국민카드] 로고 있는 가맹점
더 많은 맛집이 궁금하다면, 푸딘코 앱 다운로드 안드로이드 IOS
자세한 사항은 상품 안내장(약관)을 확인해주세요.","외식 5,000원 할인","[국내 혜택]
전국맛집 5,000원 할인
<table class=""benefit-table""><tr><th>구분</th><th>할인내용</th><th>확인사항</th></tr><tr><td>전국맛집 할인</td><td>푸딘코 선정 전국맛집 2만원 이상 이용 시 5,000원 환급할인</td><td>전월 이용실적이 없이 혜택이 제공됩니다. 매출건당 2만원 이상 시 월 1회 (5천원 이내) 제공됩니다. 전국맛집 할인가맹점은 푸딘코(Foodinko) 기준에 따라 선정되며, 변경될 수 있습니다. 전국맛집 할인 가맹점은 푸딘코 채널(앱, 홈페이지, SNS 등)에서 확인 가능합니다. KB국민카드의 가맹점 업종코드(제휴업체코드) 상 할인대상 가맹점으로 등록 된 경우에 한하여 혜택이 제공됩니다. 앱 또는 온라인 이용 시 할인 제외</td></tr></table>
트래블러스 체크카드 할인되는 [전국맛집] 할인가맹점 보기 자세히 보기
푸딘코 홈페이지(foodinko.com)> [KB국민 트래블러스 체크] 클릭> [푸딘코 PICK with KB국민카드] 로고 있는 가맹점
푸딘코 앱> [트래블러스 카드 할인] 클릭> [푸딘코 PICK with KB국민카드] 로고 있는 가맹점
더 많은 맛집이 궁금하다면, 푸딘코 앱 다운로드 안드로이드 IOS
자세한 사항은 상품 안내장(약관)을 확인해주세요.",2026-06-02
